9,66,1154.1,113.853,94,94,1,1,1
9,67,1219.39,217.832,94,94,1,1,1
9,68,1151.69,360.503,94,94,1,1,1
9,69,1374.15,798.185,94,94,1,1,1
9,70,1313.7,759.495,94,94,1,1,1
10,61,750.276,585.389,94,94,1,1,1
10,62,883.273,350.83,94,94,1,1,1
10,63,900.2,500.754,94,94,1,1,1
10,64,1093.65,220.251,94,94,1,1,1
10,65,1185.54,911.838,94,94,1,1,1
10,66,1166.2,125.943,94,94,1,1,1
10,67,1236.32,212.996,94,94,1,1,1
10,68,1156.52,360.503,94,94,1,1,1
10,69,1376.57,803.021,94,94,1,1,1
10,70,1308.87,771.586,94,94,1,1,1
11,61,750.276,611.989,94,94,1,1,1
11,62,878.437,350.83,94,94,1,1,1
11,63,897.782,503.173,94,94,1,1,1
11,64,1100.91,220.251,94,94,1,1,1
11,65,1197.63,907.001,94,94,1,1,1
11,66,1175.87,125.943,94,94,1,1,1
11,67,1233.9,200.906,94,94,1,1,1
11,68,1151.69,360.503,94,94,1,1,1
11,69,1386.25,803.021,94,94,1,1,1
11,70,1306.45,781.258,94,94,1,1,1
12,61,745.44,624.079,94,94,1,1,1
12,62,878.437,355.666,94,94,1,1,1
12,63,895.364,500.754,94,94,1,1,1
12,64,1093.65,220.251,94,94,1,1,1
12,65,1207.3,897.329,94,94,1,1,1
12,66,1168.61,121.107,94,94,1,1,1
12,67,1241.16,208.16,94,94,1,1,1
12,68,1146.85,353.248,94,94,1,1,1
12,69,1391.08,798.185,94,94,1,1,1
12,70,1299.19,776.422,94,94,1,1,1
13,61,755.112,633.752,94,94,1,1,1
13,62,880.855,353.248,94,94,1,1,1
13,63,897.782,505.591,94,94,1,1,1
13,64,1093.65,217.832,94,94,1,1,1
13,65,1238.74,885.238,94,94,1,1,1
13,66,1180.7,123.525,94,94,1,1,1
13,67,1258.08,198.487,94,94,1,1,1
13,68,1144.43,360.503,94,94,1,1,1
13,69,1393.5,798.185,94,94,1,1,1
13,70,1291.94,786.094,94,94,1,1,1
14,61,757.53,638.588,94,94,1,1,1
14,62,878.437,355.666,94,94,1,1,1
14,63,900.2,508.009,94,94,1,1,1
14,64,1096.07,220.251,94,94,1,1,1
14,65,1243.58,880.402,94,94,1,1,1
14,66,1168.61,113.853,94,94,1,1,1
14,67,1258.08,200.906,94,94,1,1,1
14,68,1146.85,370.175,94,94,1,1,1
14,69,1391.08,793.349,94,94,1,1,1
14,70,1289.52,793.349,94,94,1,1,1
15,61,769.621,643.424,94,94,1,1,1
15,62,880.855,353.248,94,94,1,1,1
15,63,900.2,503.173,94,94,1,1,1
15,64,1093.65,220.251,94,94,1,1,1
15,65,1241.16,890.074,94,94,1,1,1
15,66,1180.7,121.107,94,94,1,1,1
15,67,1262.92,203.324,94,94,1,1,1
15,68,1149.27,362.921,94,94,1,1,1
15,69,1393.5,803.021,94,94,1,1,1
15,70,1287.1,793.349,94,94,1,1,1
16,61,779.293,643.424,94,94,1,1,1
16,62,880.855,350.83,94,94,1,1,1
16,63,907.455,505.591,94,94,1,1,1
16,64,1093.65,220.251,94,94,1,1,1
16,65,1233.9,890.074,94,94,1,1,1
16,66,1178.29,113.853,94,94,1,1,1
16,67,1270.18,220.251,94,94,1,1,1
16,68,1149.27,365.339,94,94,1,1,1
16,69,1386.25,793.349,94,94,1,1,1
16,70,1284.68,793.349,94,94,1,1,1
17,61,788.966,631.334,94,94,1,1,1
17,62,880.855,353.248,94,94,1,1,1
17,63,900.2,512.845,94,94,1,1,1
17,64,1093.65,220.251,94,94,1,1,1
17,65,1231.48,890.074,94,94,1,1,1
17,66,1187.96,121.107,94,94,1,1,1
17,67,1275.01,203.324,94,94,1,1,1
17,68,1154.1,362.921,94,94,1,1,1
17,69,1388.66,788.513,94,94,1,1,1
17,70,1282.27,798.185,94,94,1,1,1
18,61,803.475,631.334,94,94,1,1,1
18,62,880.855,353.248,94,94,1,1,1
18,63,897.782,512.845,94,94,1,1,1
18,64,1093.65,222.669,94,94,1,1,1
18,65,1231.48,894.911,94,94,1,1,1
18,66,1190.38,125.943,94,94,1,1,1
18,67,1284.68,208.16,94,94,1,1,1
18,68,1154.1,372.593,94,94,1,1,1
18,69,1391.08,786.094,94,94,1,1,1
18,70,1277.43,798.185,94,94,1,1,1
19,61,820.402,621.661,94,94,1,1,1
19,62,878.437,355.666,94,94,1,1,1
19,63,902.618,512.845,94,94,1,1,1
19,64,1103.32,222.669,94,94,1,1,1
19,65,1231.48,902.165,94,94,1,1,1
19,66,1207.3,133.198,94,94,1,1,1
19,67,1279.85,208.16,94,94,1,1,1
19,68,1149.27,372.593,94,94,1,1,1
19,69,1381.41,786.094,94,94,1,1,1
19,70,1275.01,803.021,94,94,1,1,1
20,61,839.747,619.243,94,94,1,1,1
20,62,878.437,355.666,94,94,1,1,1
20,63,895.364,512.845,94,94,1,1,1
20,64,1110.58,232.341,94,94,1,1,1
20,65,1229.07,902.165,94,94,1,1,1
20,66,1207.3,116.271,94,94,1,1,1
20,67,1289.52,220.251,94,94,1,1,1
20,68,1142.01,360.503,94,94,1,1,1
20,69,1391.08,786.094,94,94,1,1,1
20,70,1267.76,815.112,94,94,1,1,1
21,61,856.674,614.407,94,94,1,1,1
21,62,876.019,350.83,94,94,1,1,1
21,63,900.2,512.845,94,94,1,1,1
21,64,1110.58,234.759,94,94,1,1,1
21,65,1229.07,907.001,94,94,1,1,1
21,66,1207.3,121.107,94,94,1,1,1
21,67,1284.68,220.251,94,94,1,1,1
21,68,1154.1,372.593,94,94,1,1,1
21,69,1391.08,776.422,94,94,1,1,1
21,70,1267.76,841.712,94,94,1,1,1
22,61,866.346,599.898,94,94,1,1,1
22,62,876.019,353.248,94,94,1,1,1
22,63,900.2,522.518,94,94,1,1,1
22,64,1110.58,239.596,94,94,1,1,1
22,65,1229.07,907.001,94,94,1,1,1
22,66,1226.65,109.016,94,94,1,1,1
22,67,1289.52,220.251,94,94,1,1,1
22,68,1154.1,372.593,94,94,1,1,1
22,69,1391.08,764.331,94,94,1,1,1
22,70,1267.76,836.875,94,94,1,1,1
23,61,868.764,602.316,94,94,1,1,1
23,62,878.437,355.666,94,94,1,1,1
23,63,897.782,522.518,94,94,1,1,1
23,64,1105.74,232.341,94,94,1,1,1
23,65,1226.65,911.838,94,94,1,1,1
23,66,1219.39,111.435,94,94,1,1,1
23,67,1284.68,222.669,94,94,1,1,1
23,68,1149.27,372.593,94,94,1,1,1
23,69,1395.92,759.495,94,94,1,1,1
23,70,1265.34,832.039,94,94,1,1,1
24,61,863.928,604.734,94,94,1,1,1
24,62,878.437,355.666,94,94,1,1,1
24,63,902.618,512.845,94,94,1,1,1
24,64,1108.16,234.759,94,94,1,1,1
24,65,1226.65,911.838,94,94,1,1,1
24,66,1214.56,113.853,94,94,1,1,1
24,67,1289.52,220.251,94,94,1,1,1
24,68,1151.69,372.593,94,94,1,1,1
24,69,1400.75,754.659,94,94,1,1,1
24,70,1267.76,836.875,94,94,1,1,1
25,61,863.928,609.571,94,94,1,1,1
25,62,883.273,355.666,94,94,1,1,1
25,63,900.2,517.681,94,94,1,1,1
25,64,1108.16,234.759,94,94,1,1,1
25,65,1224.23,916.674,94,94,1,1,1
25,66,1226.65,99.3438,94,94,1,1,1
25,67,1296.77,210.578,94,94,1,1,1
25,68,1156.52,372.593,94,94,1,1,1
25,69,1400.75,742.568,94,94,1,1,1
25,70,1260.5,836.875,94,94,1,1,1
26,61,851.838,611.989,94,94,1,1,1
26,62,878.437,353.248,94,94,1,1,1
26,63,900.2,512.845,94,94,1,1,1
26,64,1110.58,242.014,94,94,1,1,1
26,65,1224.23,921.51,94,94,1,1,1
26,66,1226.65,109.016,94,94,1,1,1
26,67,1299.19,229.923,94,94,1,1,1
26,68,1156.52,360.503,94,94,1,1,1
26,69,1395.92,732.895,94,94,1,1,1
26,70,1265.34,841.712,94,94,1,1,1
27,61,842.165,614.407,94,94,1,1,1
27,62,878.437,353.248,94,94,1,1,1
27,63,900.2,522.518,94,94,1,1,1
27,64,1108.16,232.341,94,94,1,1,1
27,65,1221.81,919.092,94,94,1,1,1
27,66,1226.65,116.271,94,94,1,1,1
27,67,1306.45,225.087,94,94,1,1,1
27,68,1154.1,372.593,94,94,1,1,1
27,69,1393.5,713.55,94,94,1,1,1
27,70,1258.08,851.384,94,94,1,1,1
28,61,839.747,609.571,94,94,1,1,1
28,62,876.019,360.503,94,94,1,1,1
28,63,902.618,512.845,94,94,1,1,1
28,64,1105.74,239.596,94,94,1,1,1
28,65,1219.39,919.092,94,94,1,1,1
28,66,1229.07,94.5076,94,94,1,1,1
28,67,1316.12,225.087,94,94,1,1,1
28,68,1151.69,370.175,94,94,1,1,1
28,69,1403.17,703.878,94,94,1,1,1
28,70,1250.83,851.384,94,94,1,1,1
29,61,837.329,609.571,94,94,1,1,1
29,62,876.019,355.666,94,94,1,1,1
29,63,897.782,508.009,94,94,1,1,1
29,64,1103.32,232.341,94,94,1,1,1
29,65,1216.98,921.51,94,94,1,1,1
29,66,1236.32,104.18,94,94,1,1,1
29,67,1320.96,220.251,94,94,1,1,1
29,68,1156.52,370.175,94,94,1,1,1
29,69,1403.17,691.787,94,94,1,1,1
29,70,1255.67,858.639,94,94,1,1,1
30,61,834.911,611.989,94,94,1,1,1
30,62,876.019,353.248,94,94,1,1,1
30,63,900.2,515.263,94,94,1,1,1
30,64,1103.32,232.341,94,94,1,1,1
30,65,1212.14,928.764,94,94,1,1,1
30,66,1236.32,101.762,94,94,1,1,1
30,67,1325.79,229.923,94,94,1,1,1
30,68,1158.94,372.593,94,94,1,1,1
30,69,1408.01,679.696,94,94,1,1,1
30,70,1245.99,858.639,94,94,1,1,1
31,61,832.492,611.989,94,94,1,1,1
31,62,883.273,353.248,94,94,1,1,1
31,63,897.782,517.681,94,94,1,1,1
31,64,1100.91,229.923,94,94,1,1,1
31,65,1212.14,928.764,94,94,1,1,1
31,66,1236.32,92.0894,94,94,1,1,1
31,67,1325.79,244.432,94,94,1,1,1
31,68,1156.52,370.175,94,94,1,1,1
31,69,1405.59,665.188,94,94,1,1,1
31,70,1241.16,853.802,94,94,1,1,1
32,61,827.656,611.989,94,94,1,1,1
32,62,880.855,350.83,94,94,1,1,1
32,63,900.2,524.936,94,94,1,1,1
32,64,1103.32,222.669,94,94,1,1,1
32,65,1212.14,928.764,94,94,1,1,1
32,66,1231.48,109.016,94,94,1,1,1
32,67,1337.88,251.686,94,94,1,1,1
32,68,1151.69,372.593,94,94,1,1,1
32,69,1417.68,665.188,94,94,1,1,1
32,70,1241.16,853.802,94,94,1,1,1
33,61,825.238,607.152,94,94,1,1,1
33,62,878.437,350.83,94,94,1,1,1
33,63,897.782,512.845,94,94,1,1,1
33,64,1103.32,222.669,94,94,1,1,1
33,65,1207.3,928.764,94,94,1,1,1
33,66,1224.23,111.435,94,94,1,1,1
33,67,1345.14,251.686,94,94,1,1,1
33,68,1151.69,372.593,94,94,1,1,1
33,69,1422.52,638.588,94,94,1,1,1
33,70,1238.74,858.639,94,94,1,1,1
34,61,820.402,602.316,94,94,1,1,1
34,62,878.437,355.666,94,94,1,1,1
34,63,892.946,515.263,94,94,1,1,1
34,64,1100.91,225.087,94,94,1,1,1
34,65,1212.14,919.092,94,94,1,1,1
34,66,1216.98,111.435,94,94,1,1,1
34,67,1345.14,244.432,94,94,1,1,1
34,68,1156.52,375.011,94,94,1,1,1
34,69,1420.1,628.916,94,94,1,1,1
34,70,1238.74,858.639,94,94,1,1,1
35,61,813.147,599.898,94,94,1,1,1
35,62,880.855,350.83,94,94,1,1,1
35,63,900.2,508.009,94,94,1,1,1
35,64,1098.49,229.923,94,94,1,1,1
35,65,1209.72,923.928,94,94,1,1,1
35,66,1214.56,113.853,94,94,1,1,1
35,67,1352.39,251.686,94,94,1,1,1
35,68,1158.94,372.593,94,94,1,1,1
35,69,1427.35,621.661,94,94,1,1,1
35,70,1241.16,858.639,94,94,1,1,1
36,61,810.729,582.971,94,94,1,1,1
36,62,878.437,353.248,94,94,1,1,1
36,63,907.455,508.009,94,94,1,1,1
36,64,1098.49,225.087,94,94,1,1,1
36,65,1207.3,921.51,94,94,1,1,1
36,66,1212.14,123.525,94,94,1,1,1
36,67,1352.39,261.359,94,94,1,1,1
36,68,1158.94,372.593,94,94,1,1,1
36,69,1427.35,602.316,94,94,1,1,1
36,70,1236.32,858.639,94,94,1,1,1
37,61,805.893,573.298,94,94,1,1,1
37,62,878.437,353.248,94,94,1,1,1
37,63,897.782,512.845,94,94,1,1,1
37,64,1100.91,229.923,94,94,1,1,1
37,65,1204.89,916.674,94,94,1,1,1
37,66,1214.56,111.435,94,94,1,1,1
37,67,1347.56,251.686,94,94,1,1,1
37,68,1156.52,372.593,94,94,1,1,1
37,69,1434.61,604.734,94,94,1,1,1
37,70,1233.9,851.384,94,94,1,1,1
38,61,801.057,556.372,94,94,1,1,1
38,62,876.019,355.666,94,94,1,1,1
38,63,902.618,512.845,94,94,1,1,1
38,64,1100.91,225.087,94,94,1,1,1
38,65,1209.72,921.51,94,94,1,1,1
38,66,1219.39,133.198,94,94,1,1,1
38,67,1342.72,275.868,94,94,1,1,1
38,68,1156.52,372.593,94,94,1,1,1
38,69,1437.03,602.316,94,94,1,1,1
38,70,1236.32,851.384,94,94,1,1,1
39,61,796.22,546.699,94,94,1,1,1
39,62,883.273,353.248,94,94,1,1,1
39,63,905.037,512.845,94,94,1,1,1
39,64,1100.91,229.923,94,94,1,1,1
39,65,1209.72,916.674,94,94,1,1,1
39,66,1212.14,123.525,94,94,1,1,1
39,67,1362.06,275.868,94,94,1,1,1
39,68,1158.94,375.011,94,94,1,1,1
39,69,1434.61,592.644,94,94,1,1,1
39,70,1229.07,846.548,94,94,1,1,1
40,61,786.548,534.608,94,94,1,1,1
40,62,876.019,350.83,94,94,1,1,1
40,63,902.618,517.681,94,94,1,1,1
40,64,1103.32,225.087,94,94,1,1,1
40,65,1212.14,916.674,94,94,1,1,1
40,66,1219.39,123.525,94,94,1,1,1
40,67,1349.97,268.613,94,94,1,1,1
40,68,1161.36,377.429,94,94,1,1,1
40,69,1432.19,587.807,94,94,1,1,1
40,70,1231.48,853.802,94,94,1,1,1
41,61,779.293,522.518,94,94,1,1,1
41,62,876.019,353.248,94,94,1,1,1
41,63,900.2,512.845,94,94,1,1,1
41,64,1098.49,229.923,94,94,1,1,1
41,65,1207.3,916.674,94,94,1,1,1
41,66,1216.98,125.943,94,94,1,1,1
41,67,1352.39,283.122,94,94,1,1,1
41,68,1166.2,377.429,94,94,1,1,1
41,69,1429.77,575.717,94,94,1,1,1
41,70,1221.81,853.802,94,94,1,1,1
42,61,769.621,512.845,94,94,1,1,1
42,62,876.019,353.248,94,94,1,1,1
42,63,900.2,517.681,94,94,1,1,1
42,64,1100.91,225.087,94,94,1,1,1
42,65,1214.56,919.092,94,94,1,1,1
42,66,1221.81,135.616,94,94,1,1,1
42,67,1349.97,300.049,94,94,1,1,1
42,68,1158.94,382.266,94,94,1,1,1
42,69,1429.77,573.298,94,94,1,1,1
42,70,1221.81,853.802,94,94,1,1,1
43,61,762.366,503.173,94,94,1,1,1
43,62,878.437,350.83,94,94,1,1,1
43,63,905.037,512.845,94,94,1,1,1
43,64,1098.49,222.669,94,94,1,1,1
43,65,1209.72,916.674,94,94,1,1,1
43,66,1219.39,133.198,94,94,1,1,1
43,67,1354.81,307.304,94,94,1,1,1
43,68,1156.52,377.429,94,94,1,1,1
43,69,1422.52,561.208,94,94,1,1,1
43,70,1219.39,846.548,94,94,1,1,1
44,61,752.694,483.827,94,94,1,1,1
44,62,876.019,355.666,94,94,1,1,1
44,63,902.618,512.845,94,94,1,1,1
44,64,1103.32,225.087,94,94,1,1,1
44,65,1209.72,911.838,94,94,1,1,1
44,66,1224.23,147.707,94,94,1,1,1
44,67,1357.23,309.722,94,94,1,1,1
44,68,1154.1,382.266,94,94,1,1,1
44,69,1412.85,570.88,94,94,1,1,1
44,70,1224.23,858.639,94,94,1,1,1
45,61,750.276,471.737,94,94,1,1,1
45,62,883.273,360.503,94,94,1,1,1
45,63,900.2,512.845,94,94,1,1,1
45,64,1100.91,222.669,94,94,1,1,1
45,65,1207.3,916.674,94,94,1,1,1
45,66,1219.39,154.961,94,94,1,1,1
45,67,1359.65,304.885,94,94,1,1,1
45,68,1161.36,375.011,94,94,1,1,1
45,69,1420.1,566.044,94,94,1,1,1
45,70,1224.23,851.384,94,94,1,1,1
46,61,743.021,469.319,94,94,1,1,1
46,62,880.855,353.248,94,94,1,1,1
46,63,905.037,515.263,94,94,1,1,1
46,64,1103.32,220.251,94,94,1,1,1
46,65,1207.3,911.838,94,94,1,1,1
46,66,1219.39,169.47,94,94,1,1,1
46,67,1359.65,316.976,94,94,1,1,1
46,68,1161.36,377.429,94,94,1,1,1
46,69,1410.43,549.117,94,94,1,1,1
46,70,1224.23,846.548,94,94,1,1,1
47,61,735.767,462.064,94,94,1,1,1
47,62,880.855,350.83,94,94,1,1,1
47,63,902.618,508.009,94,94,1,1,1
47,64,1103.32,220.251,94,94,1,1,1
47,65,1212.14,916.674,94,94,1,1,1
47,66,1226.65,186.397,94,94,1,1,1
47,67,1352.39,329.067,94,94,1,1,1
47,68,1158.94,375.011,94,94,1,1,1
47,69,1405.59,546.699,94,94,1,1,1
47,70,1224.23,846.548,94,94,1,1,1
48,61,728.513,447.555,94,94,1,1,1
48,62,880.855,355.666,94,94,1,1,1
48,63,902.618,512.845,94,94,1,1,1
48,64,1103.32,222.669,94,94,1,1,1
48,65,1204.89,911.838,94,94,1,1,1
48,66,1221.81,198.487,94,94,1,1,1
48,67,1352.39,321.812,94,94,1,1,1
48,68,1158.94,375.011,94,94,1,1,1
48,69,1403.17,551.535,94,94,1,1,1
48,70,1214.56,846.548,94,94,1,1,1
49,61,723.676,435.465,94,94,1,1,1
49,62,876.019,350.83,94,94,1,1,1
49,63,905.037,517.681,94,94,1,1,1
49,64,1103.32,225.087,94,94,1,1,1
49,65,1209.72,907.001,94,94,1,1,1
49,66,1224.23,203.324,94,94,1,1,1
49,67,1362.06,321.812,94,94,1,1,1
49,68,1166.2,382.266,94,94,1,1,1
49,69,1400.75,556.372,94,94,1,1,1
49,70,1224.23,846.548,94,94,1,1,1
50,61,706.749,428.21,94,94,1,1,1
50,62,873.601,350.83,94,94,1,1,1
50,63,897.782,512.845,94,94,1,1,1
50,64,1103.32,222.669,94,94,1,1,1
50,65,1212.14,907.001,94,94,1,1,1
50,66,1231.48,208.16,94,94,1,1,1
50,67,1349.97,329.067,94,94,1,1,1
50,68,1158.94,377.429,94,94,1,1,1
50,69,1391.08,556.372,94,94,1,1,1
50,70,1214.56,841.712,94,94,1,1,1
51,61,704.331,416.12,94,94,1,1,1
51,62,878.437,360.503,94,94,1,1,1
51,63,907.455,515.263,94,94,1,1,1
51,64,1098.49,222.669,94,94,1,1,1
51,65,1207.3,911.838,94,94,1,1,1
51,66,1226.65,225.087,94,94,1,1,1
51,67,1354.81,333.903,94,94,1,1,1
51,68,1161.36,377.429,94,94,1,1,1
51,69,1383.83,556.372,94,94,1,1,1
51,70,1226.65,846.548,94,94,1,1,1
52,61,692.241,408.865,94,94,1,1,1
52,62,873.601,360.503,94,94,1,1,1
52,63,905.037,517.681,94,94,1,1,1
52,64,1098.49,225.087,94,94,1,1,1
52,65,1212.14,911.838,94,94,1,1,1
52,66,1236.32,234.759,94,94,1,1,1
52,67,1347.56,333.903,94,94,1,1,1
52,68,1158.94,375.011,94,94,1,1,1
52,69,1374.15,556.372,94,94,1,1,1
52,70,1219.39,841.712,94,94,1,1,1
53,61,682.568,391.938,94,94,1,1,1
53,62,873.601,353.248,94,94,1,1,1
53,63,902.618,512.845,94,94,1,1,1
53,64,1105.74,222.669,94,94,1,1,1
53,65,1212.14,907.001,94,94,1,1,1
53,66,1231.48,242.014,94,94,1,1,1
53,67,1352.39,341.157,94,94,1,1,1
53,68,1163.78,382.266,94,94,1,1,1
53,69,1369.32,561.208,94,94,1,1,1
53,70,1224.23,841.712,94,94,1,1,1
54,61,680.15,372.593,94,94,1,1,1
54,62,876.019,353.248,94,94,1,1,1
54,63,897.782,515.263,94,94,1,1,1
54,64,1103.32,222.669,94,94,1,1,1
54,65,1212.14,907.001,94,94,1,1,1
54,66,1226.65,244.432,94,94,1,1,1
54,67,1352.39,348.412,94,94,1,1,1
54,68,1161.36,382.266,94,94,1,1,1
54,69,1364.48,566.044,94,94,1,1,1
54,70,1221.81,841.712,94,94,1,1,1
55,61,682.568,365.339,94,94,1,1,1
55,62,883.273,350.83,94,94,1,1,1
55,63,902.618,512.845,94,94,1,1,1
55,64,1103.32,220.251,94,94,1,1,1
55,65,1214.56,907.001,94,94,1,1,1
55,66,1221.81,263.777,94,94,1,1,1
55,67,1347.56,353.248,94,94,1,1,1
55,68,1158.94,372.593,94,94,1,1,1
55,69,1352.39,558.79,94,94,1,1,1
55,70,1216.98,836.875,94,94,1,1,1
56,61,677.732,348.412,94,94,1,1,1
56,62,878.437,353.248,94,94,1,1,1
56,63,900.2,512.845,94,94,1,1,1
56,64,1100.91,225.087,94,94,1,1,1
56,65,1216.98,907.001,94,94,1,1,1
56,66,1221.81,263.777,94,94,1,1,1
56,67,1352.39,362.921,94,94,1,1,1
56,68,1158.94,375.011,94,94,1,1,1
56,69,1357.23,568.462,94,94,1,1,1
56,70,1224.23,836.875,94,94,1,1,1
57,61,687.404,329.067,94,94,1,1,1
57,62,876.019,355.666,94,94,1,1,1
57,63,897.782,512.845,94,94,1,1,1
57,64,1105.74,220.251,94,94,1,1,1
57,65,1207.3,907.001,94,94,1,1,1
57,66,1229.07,268.613,94,94,1,1,1
57,67,1352.39,360.503,94,94,1,1,1
57,68,1163.78,372.593,94,94,1,1,1
57,69,1349.97,566.044,94,94,1,1,1
57,70,1219.39,836.875,94,94,1,1,1
58,61,689.822,316.976,94,94,1,1,1
58,62,878.437,355.666,94,94,1,1,1
58,63,895.364,517.681,94,94,1,1,1
58,64,1103.32,220.251,94,94,1,1,1
58,65,1209.72,902.165,94,94,1,1,1
58,66,1221.81,263.777,94,94,1,1,1
58,67,1357.23,375.011,94,94,1,1,1
58,68,1161.36,375.011,94,94,1,1,1
58,69,1345.14,568.462,94,94,1,1,1
58,70,1221.81,829.621,94,94,1,1,1
59,61,694.659,309.722,94,94,1,1,1
59,62,876.019,353.248,94,94,1,1,1
59,63,895.364,512.845,94,94,1,1,1
59,64,1100.91,220.251,94,94,1,1,1
59,65,1212.14,911.838,94,94,1,1,1
59,66,1221.81,273.45,94,94,1,1,1
59,67,1359.65,394.356,94,94,1,1,1
59,68,1166.2,375.011,94,94,1,1,1
59,69,1335.46,570.88,94,94,1,1,1
59,70,1221.81,829.621,94,94,1,1,1
60,61,701.913,307.304,94,94,1,1,1
60,62,876.019,350.83,94,94,1,1,1
60,63,902.618,512.845,94,94,1,1,1
60,64,1100.91,229.923,94,94,1,1,1
60,65,1207.3,911.838,94,94,1,1,1
60,66,1236.32,273.45,94,94,1,1,1
60,67,1354.81,396.775,94,94,1,1,1
60,68,1163.78,382.266,94,94,1,1,1
60,69,1330.63,578.135,94,94,1,1,1
60,70,1216.98,829.621,94,94,1,1,1
61,61,716.422,295.213,94,94,1,1,1
61,62,878.437,355.666,94,94,1,1,1
61,63,902.618,512.845,94,94,1,1,1
61,64,1103.32,222.669,94,94,1,1,1
61,65,1212.14,907.001,94,94,1,1,1
61,66,1236.32,268.613,94,94,1,1,1
61,67,1352.39,396.775,94,94,1,1,1
61,68,1156.52,382.266,94,94,1,1,1
61,69,1323.37,580.553,94,94,1,1,1
61,70,1214.56,829.621,94,94,1,1,1
62,61,733.349,290.377,94,94,1,1,1
62,62,878.437,353.248,94,94,1,1,1
62,63,900.2,512.845,94,94,1,1,1
62,64,1103.32,225.087,94,94,1,1,1
62,65,1207.3,902.165,94,94,1,1,1
62,66,1229.07,273.45,94,94,1,1,1
